sid	Smiles
103165086	CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
103165163	CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
103165163	CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
103165167	CC1=C(N=CN1)CSCCNC(=NC)NC#N
103165167	CC1=C(N=CN1)CSCCNC(=NC)NC#N
103165247	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F
103165247	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F
103165317	CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
103165317	CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
103165325	C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
103165325	C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
103165336	CC(C)N1C=C(C2=C1C=CC(=C2)OC)CCN(C)C
103165361	CCCN1C=C(C2=C1C=CC(=C2)OC)CCN(C)C
103165369	CCN1C=C(C2=C1C=CC(=C2)OC)CCN(C)C
103165370	CN1C=C(C2=C1C=CC(=C2)OC)CCN(C)C
103165447	CC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165447	CC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165447	CC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165447	CC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165505	CN(C)CCC1=C(NC2=C1C=C(C=C2)OC)C3=CC=CC=C3
103165505	CN(C)CCC1=C(NC2=C1C=C(C=C2)OC)C3=CC=CC=C3
103165505	CN(C)CCC1=C(NC2=C1C=C(C=C2)OC)C3=CC=CC=C3
103165505	CN(C)CCC1=C(NC2=C1C=C(C=C2)OC)C3=CC=CC=C3
103165505	CN(C)CCC1=C(NC2=C1C=C(C=C2)OC)C3=CC=CC=C3
