	Standard Value	Smiles	Standard Activity
2771	29.0	CCC1=C(N=C(N1)N)C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4.Cl	1
2772	8.0	CC1=C(N=C(N1)N)C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
2773	4.0	CC1=C(N=C(N1)N)C2=CC3=C(C=C2)C=CN3S(=O)(=O)C4=CC=CC=C4.Cl	1
2774	15.0	CCC(=O)NC1=NC(=C(N1)C)C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54	1
2775	280.0	CC1=C(N2CCCN(C2=N1)C(=O)C)C3=CN(C4=CC=CC=C43)S(=O)(=O)C5=CC=CC=C5	1
2776	10.0	CCC(=O)NC1=NC(=C(N1)C)C2=CN(C3=C2C=C(C=C3)OC)S(=O)(=O)C4=CC=CC5=CC=CC=C54	1
2777	17.0	CCC(=O)NC1=NC(=C(N1)C)C2=CC3=C(C=C2)C=CN3S(=O)(=O)C4=CC=CC=C4	1
2778	19.0	CCC1=C(N=C(N1)N)C2=CN(C3=C2C=C(C=C3)OC)S(=O)(=O)C4=CC=CC=C4.Cl	1
2779	83.0	CC1=C(N=C(N1)NCCC2=CC=CC=C2)C3=CN(C4=C3C=C(C=C4)OC)S(=O)(=O)C5=CC=CC=C5	1
2780	501.0	CCC(=O)NC1=NC(=C(N1)C)C2=C3C=CN(C3=CC=C2)S(=O)(=O)C4=CC=CC=C4	1
2781	21.0	CC1=C(N=C(N1)NCC2=CC=CC=C2)C3=CN(C4=C3C=C(C=C4)OC)S(=O)(=O)C5=CC=CC=C5	1
2782	14.0	CC1=C(N=C(N1)NC(=O)C)C2=CN(C3=C2C=C(C=C3)OC)S(=O)(=O)C4=CC=CC(=C4)F	1
2783	263.0	CCC1=C(N=C(N1)NC(=O)C)C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4	1
2784	107.0	CCC(=O)NC1=NC(=C(N1)C)C2=CN(C3=C2C=C(C=C3)F)S(=O)(=O)C4=CC=CC=C4	1
2785	585.0	CC1=C(N2CCN(C2=N1)C(=O)C)C3=CN(C4=CC=CC=C43)S(=O)(=O)C5=CC=CC=C5	1
2786	69.0	CC1=C(N=C(S1)N)C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54	1
2787	9.0	CC1=C(N=C(N1)N)C2=CN(C3=C2C=C(C=C3)OC)S(=O)(=O)C4=CC=CC(=C4)F.Cl	1
2788	50.0	C1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=CC=CC=C32)C4=C[N+]5=CC=CN=C5N4.[Br-]	1
2789	455.0	CCC(=O)NC1=NC(=C(N1)C)C2=CN(C3=C2C=C(C=C3)OC)S(=O)(=O)C4=CC5=CC=CC=C5C=C4	1
2790	13.0	CC1=C(N=C(N1)NC(=O)C)C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54	1
2791	3.0	CC1=C(N=C(N1)N)C2=CN(C3=C2C=C(C=C3)OC)S(=O)(=O)C4=CC=CC=C4.Cl	1
2792	759.0	CC1=C(N=C(N1)NC(=O)C)C2=CN(C3=C2C=C(C=C3)F)S(=O)(=O)C4=CC=CC=C4	1
2793	31.0	CCC1=C(N=C(N1)NC(=O)C)C2=CN(C3=C2C=C(C=C3)OC)S(=O)(=O)C4=CC=CC=C4	1
2794	83.0	CC1=C(N=C(N1)NC(=O)C)C2=C(N(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4)C	1
2795	93.0	CC1=C(N=C2N1CCCN2)C3=CN(C4=C3C=C(C=C4)OC)S(=O)(=O)C5=CC=CC=C5.Cl	1
2796	3.0	CC1=C(N=C(N1)NC(=O)CC2=CC=CC=C2)C3=CN(C4=C3C=C(C=C4)OC)S(=O)(=O)C5=CC=CC=C5	1
2797	14.0	CC1=C(N=C(N1)N)C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4.Cl	1
2798	9.0	COC1=CC2=C(C=C1)N(C=C2C3=CN=C(N3)N)S(=O)(=O)C4=CC=CC(=C4)F.Cl	1
2799	18.0	CC(=O)NC1=NC=C(N1)C2=CN(C3=C2C=C(C=C3)OC)S(=O)(=O)C4=CC=CC=C4	1
2800	3574.0	CN1CCN(CC1)C2=NC(=NC(=N2)N)CS(=O)(=O)C3=CC=CC=C3Cl	1
2801	23.0	CC(C1=NC(=NC(=N1)N2CCN(CC2)C)N)OC3=CC=CC=C3Cl	1
2802	111.0	CC(C1=NC(=NC(=N1)N2CCN(CC2)C)N)[Se]C3=CC=CC=C3	1
2803	507.0	CN1CCN(CC1)C2=NC(=NC(=N2)N)COC3=CC=CC=C3	1
2804	128.0	CN1CCN(CC1)C2=NC(=NC(=N2)N)COC3=C(C=C(C=C3)Cl)Cl	1
2805	148.0	CN1CCN(CC1)C2=NC(=NC(=N2)N)COC3=CC(=CC=C3)Cl	1
2806	19.0	CC(C1=NC(=NC(=N1)N2CCN(CC2)C)N)SC3=CC=CC=C3Cl	1
2807	11.0	CC1=CC(=C(C=C1)C(C)C)OCC2=NC(=NC(=N2)N3CCN(CC3)C)N	1
2808	118.0	CC(C1=NC(=NC(=N1)N2CCN(CC2)C)N)OC3=CC(=CC=C3)Cl	1
2809	355.0	CC1=C(C=CC(=C1)OCC2=NC(=NC(=N2)N3CCN(CC3)C)N)Cl	1
2810	207.0	CC1=CC(=CC=C1)OCC2=NC(=NC(=N2)N3CCN(CC3)C)N	1
2811	129.0	CN1CCN(CC1)C2=NC(=NC(=N2)N)COC3=CC=CC=C3Cl	1
2812	26.0	CN1CCN(CC1)C2=NC(=NC(=N2)N)CSC3=CC=CC=C3	1
2813	911.0	CC1=C(C=CC(=C1)Cl)OCC2=NC(=NC(=N2)N3CCN(CC3)C)N	1
2814	242.0	CN1CCN(CC1)C2=NC(=NC(=N2)N)C[Se]C3=CC=CC=C3	1
2815	87.0	CC1=CC=CC=C1OCC2=NC(=NC(=N2)N3CCN(CC3)C)N	1
2816	235.0	CC1=CC=C(C=C1)OCC2=NC(=NC(=N2)N3CCN(CC3)C)N	1
2817	126.0	CN1CCN(CC1)C2=NC(=NC(=N2)N)CSC3=CC=CC=C3Cl	1
2818	1030.0	C1CCN2C(=C(C(=O)N(C2=O)CCCCN3CCCC(C3)C4=CNC5=CC=CC=C54)C6=CC=CC=C6Cl)C1	1
2819	1651.0	C1CCN2C(=C(C(=O)N(C2=O)CCCCN3CCCC(C3)C4=CNC5=CC=CC=C54)C6=CC=C(C=C6)F)C1	1
2820	1320.0	C1CCN2C(=C(C(=O)N(C2=O)CCCCN3CCCC(C3)C4=CNC5=CC=CC=C54)C6=CC=C(C=C6)Cl)C1	1
2821	1030.0	C1CCN2C(=C(C(=O)N(C2=O)CCCCN3CCCC(C3)C4=CNC5=CC=CC=C54)C6=CC=CC=C6F)C1	1
2822	452.0	COC1=CC=C(C=C1)C2=C3CCCCN3C(=O)N(C2=O)CCCCN4CCCC(C4)C5=CNC6=C5C=C(C=C6)OC	1
2823	1146.0	C1CCN2C(=C(C(=O)N(C2=O)CCCCN3CCCC(C3)C4=CNC5=CC=CC=C54)C6=CC=CC=C6)C1	1
2824	728.0	C1CCN2C(=C(C(=O)N(C2=O)CCCCN3CCCC(C3)C4=CNC5=C4C=C(C=C5)F)C6=CC=C(C=C6)F)C1	1
2825	1461.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)C2=O)C5=CC=CC=N5	1
2826	3666.0	COC1=CC=C(C=C1)N2CCN(CC2)CCCCCCN3C4=CC=CC5=C4C(=CC=C5)C3=O	1
2827	5765.0	COC1=CC=C(C=C1)N2CCN(CC2)CCCCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O	1
2828	494.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O)C5=CC=CC=C5[N+](=O)[O-]	1
2829	999.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)C2=O)C5=CC=CC6=C5N=CC=C6	1
2830	952.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)C2=O)C5=CC=CC=C5[N+](=O)[O-]	1
2831	1410.0	C1CN(CCN1CCCCCCN2C(=O)C3=CC=CC4=C3C(=CC=C4)C2=O)C5=CC=CC=C5[N+](=O)[O-]	1
2832	5253.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)C2=O)C5=NC=CC=N5	1
2833	246.0	CCOC1=CC=CC=C1N2CCN(CC2)CCCCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O	1
2834	347.0	COC1=CC=CC(=C1)N2CCN(CC2)CCCCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O	1
2835	3270.0	COC1=CC=CC=C1N2CCN(CC2)CCCCCCN3C4=CC=CC5=C4N(C3=O)CCC5	1
2836	1699.0	COC1=CC=CC(=C1)N2CCN(CC2)CCCCCCN3C4=CC=CC5=C4C(=CC=C5)C3=O	1
2837	476.0	CCOC1=CC=CC=C1N2CCN(CC2)CCCCCCN3C4=CC=CC5=C4C(=CC=C5)S3(=O)=O	1
2838	1966.0	C1CN(CCN1CCCCCCN2C(=O)C3=CC=CC4=C3C(=CC=C4)C2=O)C5=CC=CC=N5	1
2839	671.0	COC1=CC=CC=C1N2CCN(CC2)CCCCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O	1
2840	182.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O)C5=CC=CC=N5	1
2841	1916.0	CCOC1=CC=CC=C1N2CCN(CC2)CCCCCCN3C4=CC=CC5=C4C(=CC=C5)C3=O	1
2842	433.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O)C5=CC=C(C=C5)Cl.Cl	1
2843	3187.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)C2=O)C5=CC=C(C=C5)Br.Cl	1
2844	374.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O)C5=CC=CC(=C5)C(F)(F)F.Cl	1
2845	2214.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)C2=O)C5=CC=CC(=C5)C(F)(F)F.Cl	1
2846	237.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O)C5=C(C(=CC=C5)Cl)Cl.Cl	1
2847	624.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O)C5=CC(=CC=C5)Cl.Cl	1
2848	507.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O)C5=CC=CC=C5Cl.Cl	1
2849	937.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O)C5=CC=C(C=C5)C(F)(F)F.Cl	1
2850	480.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)C2=O)C5=CC(=CC=C5)Cl.Cl	1
2851	1681.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)C2=O)C5=CC=CC=C5Cl.Cl	1
2852	225.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O)C5=CC(=C(C=C5)Cl)Cl.Cl	1
2853	710.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O)C5=CC=CC=C5F.Cl	1
2854	1726.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)C2=O)C5=CC=CC=C5F.Cl	1
2855	918.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)C2=O)C5=C(C(=CC=C5)Cl)Cl.Cl	1
2856	2045.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)C2=O)C5=CC=C(C=C5)C(F)(F)F.Cl	1
2857	689.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)C2=O)C5=CC=C(C=C5)Cl.Cl	1
2858	1128.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)C2=O)C5=CC=CC=C5C(F)(F)F.Cl	1
2859	1860.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)C2=O)C5=CC(=C(C=C5)Cl)Cl.Cl	1
2860	8100.0	CC1=C(C=CC(=C1)OC2=NC=CC3=C2C=CO3)C4=C(N=CC5=NC=CN54)C	1
2861	7200.0	C1=CC2=NC=CN2C(=C1)C3=C(C=C(C=C3)OC4=NC=CC5=C4SC=C5)C(F)(F)F	1
2862	6900.0	C1=CC2=NC=CN2C(=C1)C3=C(C=C(C=C3)OC4=NC=CC5=C4C=CO5)C(F)(F)F	1
2863	7900.0	CC1=C(N2C=CN=C2C=N1)C3=C(C=C(C=C3)OC4=NC=CC5=C4C=CO5)C(F)(F)F	1
2864	1660.0	CCN1C=NC=C1C2=CNC3=C2C=C(C=C3)I	1
2865	6918.0	CCN1C=NC=C1C2=CNC3=C2C=C(C=C3)OC	1
2866	550.0	CN1C=NC=C1C2=CNC3=C2C(=C(C=C3)Cl)F	1
2867	6457.0	CCN1C=NC=C1C2=CNC3=C2C(=CC=C3)F	1
2868	4169.0	CCN1C=NC=C1C2=CNC3=C2C=C(C=C3)Cl	1
2869	2884.0	CCN1C=NC=C1C2=CNC3=C2C(=C(C=C3)I)F	1
2870	2951.0	CCN1C=NC=C1C2=CNC3=C2C(=C(C=C3)Br)F	1
2871	3020.0	CCN1C=NC=C1C2=CNC3=CC=CC=C32	1
2872	7762.0	CCN1C=NC=C1C2=CNC3=C2C=C(C=C3)C(=O)N	1
2873	3467.0	CCN1C=NC=C1C2=CNC3=C2C=C(C=C3)OC(F)(F)F	1
2874	1622.0	CCN1C=NC=C1C2=CNC3=C2C(=C(C=C3)Cl)F	1
2875	603.0	CN1C=NC=C1C2=CNC3=C2C(=C(C=C3)F)F	1
2876	245.0	CN1C=NC=C1C2=CNC3=C2C=C(C=C3)Br	1
2877	4898.0	CCN1C=NC=C1C2=CNC3=C2C=C(C=C3)F	1
2878	7079.0	CCN1C=NC=C1C2=CNC3=C2C=C(C=C3)OCC	1
2879	407.0	CN1C=NC=C1C2=CNC3=C2C=C(C=C3)I	1
2880	794.0	CCN1C=NC=C1C2=CNC3=C2C(=C(C=C3)F)F	1
2881	2455.0	CCN1C=NC=C1C2=CNC3=C2C=C(C=C3F)I	1
2882	3802.0	CN1C=NC=C1C2=CNC3=C2C(=C(C=C3)OC)F	1
2883	1349.0	CCN1C=NC=C1C2=CNC3=C2C=C(C=C3)Br	1
2884	3467.0	CCN1C=NC=C1C2=CNC3=C2C(=C(C=C3)OC)F	1
2885	5888.0	CCN1C=NC=C1C2=CNC3=C2C=CC(=C3)F	1
2886	794.0	CN1C=NC=C1C2=CNC3=C2C(=C(C=C3)Br)F	1
2887	1380.0	CCN1C=NC=C1C2=CNC3=C2C=C(C=C3)C(F)(F)F	1
2888	435.0	C1CC(CN(C1)CCCCN2C(=O)C(=C3C=CC=CN3C2=O)C4=CC=CC=C4)C5=CNC6=CC=CC=C65	1
2889	697.0	C1CC(CN(C1)CCCCN2C(=O)C(=C3C=CC=CN3C2=O)C4=CC=C(C=C4)F)C5=CNC6=CC=CC=C65	1
2890	1709.0	COC1=CC=C(C=C1)C2=C3C=CC=CN3C(=O)N(C2=O)CCCCN4CCCC(C4)C5=CNC6=CC=CC=C65	1
2891	690.0	COC1=CC=C(C=C1)C2=C3C=CC=CN3C(=O)N(C2=O)CCCCN4CCCC(C4)C5=CNC6=C5C=C(C=C6)OC	1
2892	20.0	C1CN(C2=C1C=C(C=C2)N3CCNCC3)S(=O)(=O)C4=CC=CC=C4	1
2893	186.0	C1CC(C1)N2CCN(CC2)C3=CC4=C(CCN4S(=O)(=O)C5=CC=CC=C5)C=C3	1
2894	4.8	C1CC(C1)N2CCN(CC2)C3=CC=CC4=C3CN(C4)S(=O)(=O)C5=CC=CC=C5	1
2895	556.0	CN1CCC(CC1)C2=CC3=C(CN(C3)S(=O)(=O)C4=CC=CC=C4)C=C2	1
2896	266.0	C1CC(C1)N2CCN(CC2)C3=C4CCN(C4=CC=C3)S(=O)(=O)C5=CC=CC=C5	1
2897	31.0	CCN1CCN(CC1)C2=C3CCN(C3=CC=C2)S(=O)(=O)C4=CC=CC=C4	1
2898	1.9	C1CN(CCN1)C2=CC=CC3=C2CN(C3)S(=O)(=O)C4=CC=CC=C4	1
2899	118.0	C1CN(C2=CC=CC(=C21)N3CCNCC3)S(=O)(=O)C4=CC=CC=C4	1
2900	13.0	C1CNCCC1C2=C3CCN(C3=CC=C2)S(=O)(=O)C4=CC=CC=C4	1
2901	175.0	C1CNCCC1C2=CC3=C(C=C2)N(CC3)S(=O)(=O)C4=CC=CC=C4	1
2902	128.0	CN1CCC(CC1)C2=CC3=C(C=C2)N(CC3)S(=O)(=O)C4=CC=CC=C4	1
2903	8.2	CN1CCN(CC1)C2=C3CCN(C3=CC=C2)S(=O)(=O)C4=CC=CC=C4	1
2904	4.6	CCCN1CCN(CC1)C2=CC=CC3=C2CN(C3)S(=O)(=O)C4=CC=CC=C4	1
2905	71.0	CCCN1CCC(CC1)C2=CC3=C(CCN3S(=O)(=O)C4=CC=CC=C4)C=C2	1
2906	12.0	C1CN(C2=C1C=CC(=C2)N3CCNCC3)S(=O)(=O)C4=CC=CC=C4	1
2907	28.0	CCN1CCN(CC1)C2=CC=CC3=C2CN(C3)S(=O)(=O)C4=CC=CC=C4	1
2908	21.0	CCCN1CCC(CC1)C2=CC=CC3=C2CN(C3)S(=O)(=O)C4=CC=CC=C4	1
2909	440.0	CN1CCN(CC1)C2=CC3=C(C=C2)N(CC3)S(=O)(=O)C4=CC=CC=C4	1
2910	23.0	CCN1CCC(CC1)C2=CC3=C(CCN3S(=O)(=O)C4=CC=CC=C4)C=C2	1
2911	1034.0	CCCN1CCC(CC1)C2=C3CCN(C3=CC=C2)S(=O)(=O)C4=CC=CC=C4	1
2912	289.0	C1CN(CCN1)C2=CC3=C(CN(C3)S(=O)(=O)C4=CC=CC=C4)C=C2	1
2913	2.3	CCN1CCC(CC1)C2=CC=CC3=C2CN(C3)S(=O)(=O)C4=CC=CC=C4	1
2914	42.0	C1CC(C1)N2CCC(CC2)C3=CC=CC4=C3CN(C4)S(=O)(=O)C5=CC=CC=C5	1
2915	527.0	C1CC(C1)N2CCC(CC2)C3=CC4=C(CCN4S(=O)(=O)C5=CC=CC=C5)C=C3	1
2916	60.0	CCN1CCN(CC1)C2=CC3=C(CCN3S(=O)(=O)C4=CC=CC=C4)C=C2	1
2917	9.0	CN1CCC(CC1)C2=CC=CC3=C2CN(C3)S(=O)(=O)C4=CC=CC=C4	1
2918	2.7	C1CNCCC1C2=CC3=C(CCN3S(=O)(=O)C4=CC=CC=C4)C=C2	1
2919	0.43	C1CNCCC1C2=CC=CC3=C2CN(C3)S(=O)(=O)C4=CC=CC=C4	1
2920	254.0	C1CNCCC1C2=CC3=C(CN(C3)S(=O)(=O)C4=CC=CC=C4)C=C2	1
2921	129.0	CCN1CCN(CC1)C2=CC3=C(C=C2)N(CC3)S(=O)(=O)C4=CC=CC=C4	1
2922	45.0	CN1CCC(CC1)C2=C3CCN(C3=CC=C2)S(=O)(=O)C4=CC=CC=C4	1
2923	2.6	CN1CCN(CC1)C2=CC=CC3=C2CN(C3)S(=O)(=O)C4=CC=CC=C4	1
2924	25.0	CN1CCC(CC1)C2=CC3=C(CCN3S(=O)(=O)C4=CC=CC=C4)C=C2	1
2925	74.0	CCCN1CCN(CC1)C2=C3CCN(C3=CC=C2)S(=O)(=O)C4=CC=CC=C4	1
2926	25.0	CN1CCN(CC1)C2=CC3=C(CCN3S(=O)(=O)C4=CC=CC=C4)C=C2	1
2927	170.0	CCN1CCC(CC1)C2=C3CCN(C3=CC=C2)S(=O)(=O)C4=CC=CC=C4	1
2928	125.0	CCCN1CCN(CC1)C2=CC3=C(CCN3S(=O)(=O)C4=CC=CC=C4)C=C2	1
2929	500.0	C1CN(CCN1)C2=NC3=C(S2)C=CC(=C3)NS(=O)(=O)C4=CC=CC5=CC=CC=C54	1
2930	16.9	C1CSC2=NC(=C(N21)S(=O)(=O)NC3=CC4=C(C=C3)NC=C4)Cl	1
2931	8.4	C1CSC2=NC(=C(N21)S(=O)(=O)Cl)Cl	1
2932	5.4	CC(=O)N1CCC2=C1C=C(C=C2)NS(=O)(=O)C3=C(N=C4N3CCS4)Cl	1
2933	218.0	CN1CCC2=CC(=C(C3=C2C1CC4=C3C=C(C=C4)NS(=O)(=O)C)OCC#C)OC	1
2934	527.0	CN1CCC2=CC(=C(C3=C2C1CC4=C3C=C(C=C4)NC(=O)N)OCC5CC5)OC	1
2935	1500.0	CC(=O)NC1=CC2=C(CC3C4=C2C(=C(C=C4CCN3C)OC)OCC5CC5)C=C1	1
2936	132.0	CN1CCC2=CC(=C(C3=C2C1CC4=C3C=C(C=C4)N)OCC5CC5)OC	1
2937	415.0	CN1CCC2=CC(=C(C3=C2C1CC4=C3C=C(C=C4)NC(=O)N)OC)OC	1
2938	354.0	CCCC(=O)NC1=CC2=C(CC3C4=C2C(=C(C=C4CCN3C)OC)OCC#C)C=C1	1
2939	1588.0	CN1CCC2=C3C1CC4=C(C3=CC=C2)C=C(C=C4)N(C)C	1
2940	505.0	CN1CCC2=CC(=C(C3=C2C1CC4=C3C=C(C=C4)NS(=O)(=O)C)OCC5CC5)OC	1
2941	198.0	CCCC(=O)NC1=CC2=C(CC3C4=C2C(=C(C=C4CCN3C)OC)OCC=C)C=C1	1
2942	410.0	CN1CCC2=CC(=C(C3=C2C1CC4=C3C=C(C=C4)NC(=O)N)OCC#C)OC	1
2943	86.0	CN1CCC2=CC(=C(C3=C2C1CC4=C3C=C(C=C4)NS(=O)(=O)C)OC)OC	1
2944	322.0	CCCC(=O)NC1=CC2=C(CC3C4=C2C(=C(C=C4CCN3C)OC)OCC5CC5)C=C1	1
2945	590.0	CN1CCC2=CC(=C(C3=C2C1CC4=C3C=C(C=C4)NS(=O)(=O)C)OCC=C)OC	1
2946	127.0	CN1CCC2=CC(=C(C3=C2C1CC4=C3C=C(C=C4)N(C)C)OC)OC	1
2947	102.0	CN1CCC2=CC(=C(C3=C2C1CC4=C3C=C(C=C4)N(C)C)OCC=C)OC	1
2948	329.0	CN1CCC2=CC(=C(C3=C2C1CC4=C3C=C(C=C4)N(C)C)OCC5CC5)OC	1
2949	356.0	CCCC(=O)NC1=CC2=C(CC3C4=C2C(=C(C=C4CCN3C)OC)OC)C=C1	1
2950	160.0	C1CN(CCN1CCCCCCN2C(=O)C3=CC=CC=C3C2=O)C4=NSC5=CC=CC=C54	1
2951	3028.0	C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C(=O)N(C3=O)CCCCCCN4CCN(CC4)C5=CC=C(C=C5)Cl	1
2952	189.0	C1CN(CCN1CCCCCCN2C3=CC=CC=C3NC2=O)C4=NSC5=CC=CC=C54	1
2953	568.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)C2=O)C5=NSC6=CC=CC=C65	1
2954	2205.0	C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C(=O)N(C3=O)CCCCCCN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F	1
2955	772.0	CC1=CC=C(C=C1)S(=O)(=O)N(CCCCCCN2CCN(CC2)C3=NSC4=CC=CC=C43)C5=CC=CC=C5	1
2956	536.0	C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C(=O)N(C3=O)CCCCCCN4CCN(CC4)C5=C(C(=CC=C5)Cl)Cl	1
2957	302.0	C1CN(CCN1CCCCCCSC2=NC3=CC=CC=C3O2)C4=NSC5=CC=CC=C54	1
2958	1142.0	C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C(=O)N(C3=O)CCCCCCN4CCN(CC4)C5=CC(=CC=C5)Cl	1
2959	52.0	C1CN(CCN1CCCCCCNS(=O)(=O)C2=CC=CC3=CC=CC=C32)C4=NSC5=CC=CC=C54	1
2960	158.0	C1CN(CCN1CCCCCCN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O)C5=NSC6=CC=CC=C65	1
2961	317.0	C1CN(CCN1CCCCCCNS(=O)(=O)C2=CC=CC=C2)C3=NSC4=CC=CC=C43	1
2962	379.0	C1CC2=C3C(=CC=C2)N(C(=O)N3C1)CCCCCCN4CCN(CC4)C5=NSC6=CC=CC=C65	1
2963	486.0	C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C(=O)N(C3=O)CCCCCCN4CCN(CC4)C5=NSC6=CC=CC=C65	1
2964	805.0	C1CC(=O)NC2=C1C=C(C=C2)OCCCCCCN3CCN(CC3)C4=NSC5=CC=CC=C54	1
2965	4874.0	COC1=CC=CC=C1N2CCN(CC2)CCCCCCN3C(=O)[C@H]4[C@@H]5CC[C@@H](C5)[C@H]4C3=O	1
2966	1641.0	C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C(=O)N(C3=O)CCCCCCN4CCN(CC4)C5=CC=CC=C5Cl	1
2967	189.0	C1CN(CCN1CCCCCCN2C3=CC=CC=C3OC2=O)C4=NSC5=CC=CC=C54	1
2968	221.0	C1CN(CCN1CCCCCCNC(=O)C2=CC=CC=C2)C3=NSC4=CC=CC=C43	1
2969	57.0	C1CN(CCN1CCCCCCNS(=O)(=O)C2=CC3=CC=CC=C3C=C2)C4=NSC5=CC=CC=C54	1
2970	1103.0	C1CN(CCN1CCCCCCN(C2=CC=CC(=C2)C(F)(F)F)S(=O)(=O)C3=CC=CC=C3)C4=NSC5=CC=CC=C54	1
2971	110.0	C1CN(CCN1CCCCCCN2C(=O)C3=CC=CC4=C3C(=CC=C4)C2=O)C5=NSC6=CC=CC=C65	1
2972	252.0	C1CN(CCN1CCCCCCN2C(=O)N3C=CC=CC3=N2)C4=NSC5=CC=CC=C54	1
2973	7271.0	CCN1C=NC=C1C2=CNC3=C2C=C(C=C3)S(=O)(=O)N	1
2974	6062.0	CCN1C=NC=C1C2=CNC3=C2C=C(C=C3)C(=O)OC	1
2975	6910.0	CN1C=NC=C1C2=CNC3=C2C=C(C=C3)C(=O)N	1
2976	596.0	C1CN(CCN1)C2=CC=CC=C2C3=CC=CC=C3	1
2977		CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3	0
2978	862.0	COC1=C(C2=C3[C@H]([C@@H](C4=CC=CC=C42)O)NCCC3=C1)OC	1
2979		CC1=NN(N=C1C(=O)N[C@H]2CC3=C(C=CC=C3OC2)N4CCN(CC4)C)C5=CC=CC=C5	0
2980	1.0	CCC1=NC2=C(N1S(=O)(=O)C3=CC=CC(=C3)F)C=CN=C2N4CCNCC4	1
2981	9.0	CN1CCN(CC1)C2=CC3=C(C=C2)C=CN3S(=O)(=O)C4=CC=CC=C4	1
2982	65.0	CN(C)C1=CC=CC2=C1C=CN2S(=O)(=O)C3=CC=CC=C3	1
2983	1201.0	C1CN(CCN1CC(F)(F)F)C2=CC3=C(C=C2)C=CN3S(=O)(=O)C4=CC=CC=C4	1
2984	3262.0	C1=CC=C(C=C1)CN2C=CC3=C2C=C(C=C3)C4=CC=NC=C4	1
2985	49900.0	CCCCS(=O)(=O)N1C=CC2=C1C=CC=C2N(C)C	0
2986	128.0	C1CCN(CC1)C2=CC=CC3=C2C=CN3S(=O)(=O)C4=CC=CC=C4	1
